,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,7338.413965382424,4.16528,-4.086164844077255e-06,-2.83,0.0391,-2.83,11.18
1,2000-01-31,4.78,-8.41,5668.4213043080335,3.89462,5.957036310040339e-06,8.61,0.0353,8.61,-8.41
2,2000-02-29,5.07,-13.36,5039.0621631620525,3.25818,9.694618374457277e-06,-15.2,0.0288,-15.2,-13.36
3,2000-03-31,5.05,4.71,4695.689702543013,3.66664,3.938745715848613e-06,12.54,0.026,12.54,4.71
4,2000-04-30,5.06,-17.96,5514.202351433041,3.5859,8.808988801895123e-06,-5.15,0.0476,-5.15,-17.96
5,2000-05-31,5.12,1.68,5331.496679252597,3.37217,7.594179484885074e-06,-5.96,0.0419,-5.96,1.68
6,2000-06-30,5.16,12.61,5288.8734260512265,3.31992,-1.7020976195904719e-06,2.79,0.0303,2.79,12.61
7,2000-07-31,5.13,-14.44,7336.426860863479,2.37477,-1.7624298219801073e-05,-28.47,0.0271,-28.47,-14.44
8,2000-08-31,5.12,-3.14,10598.27923606725,2.23703,-8.763404603518352e-06,-5.8,0.0331,-5.8,-3.14
9,2000-09-30,5.09,-17.36,7217.25872566177,1.79057,-8.450969959615482e-06,-21.46,0.0483,-21.46,-17.36
10,2000-10-31,5.37,-16.2,6259.347024051111,1.72883,3.72011669385837e-06,-3.45,0.0516,-3.45,-16.2
11,2000-11-30,5.32,-0.81,9205.545617211623,1.4771,-5.609782081739289e-06,-9.2,0.0349,-9.2,-0.81
12,2000-12-31,6.08,-4.36,7411.070086333822,1.62909,1.3768989956746177e-05,6.52,0.0277,6.52,-4.36
13,2001-01-31,5.27,23.09,9465.555078796024,2.14354,6.804943920446986e-06,40.67,0.0383,40.67,23.09
14,2001-02-28,5.06,-7.49,5194.0844552746585,1.94585,4.54766472575013e-06,-5.81,0.0224,-5.81,-7.49
15,2001-03-31,4.96,-9.68,4922.2449019316855,1.77037,-3.6800068503033365e-06,-9.02,0.0312,-9.02,-9.68
16,2001-04-30,5.01,11.19,5883.865742029799,1.85033,3.4552456904918486e-06,4.52,0.0335,4.52,11.19
17,2001-05-31,5.01,5.02,7133.386655505214,2.27016,1.1268566734305811e-05,22.69,0.0268,22.69,5.02
18,2001-06-30,4.99,-7.17,4612.326029728985,2.07468,-1.921132510433917e-06,-9.14,0.021,-9.14,-7.17
19,2001-07-31,4.77,-8.5,4462.355387708397,1.68818,-4.7656336328125254e-06,-18.63,0.0264,-18.63,-8.5
20,2001-08-31,4.54,0.66,4467.6162993675325,1.61043,-4.442440275735758e-06,-4.61,0.0199,-4.61,0.66
21,2001-09-30,4.0,-17.28,11549.243908692913,1.10398,-1.2139959428752596e-05,-35.29,0.0519,-35.29,-17.28
22,2001-10-31,4.02,12.78,10064.130941670677,1.28835,5.209747195058682e-06,16.7,0.0345,16.7,12.78
23,2001-11-30,4.04,20.45,10886.775028536053,1.69262,1.536883752758525e-06,30.48,0.0311,30.48,20.45
24,2001-12-31,4.01,10.41,10483.809876118376,1.94585,5.601681303425155e-06,15.11,0.0437,15.11,10.41
25,2002-01-31,3.98,6.92,10541.049608287274,2.19019,5.2217740283314295e-06,21.46,0.0365,21.46,6.92
26,2002-02-28,4.01,10.36,7088.801725957712,2.42073,1.6991339682219385e-06,10.53,0.0336,10.53,10.36
27,2002-03-31,4.0,8.98,10172.213118435233,3.19059,1.5820874616000667e-06,31.8,0.0354,31.8,8.98
28,2002-04-30,4.04,-4.87,12599.986644540715,3.13707,-2.48982642858867e-06,-1.68,0.0497,-1.68,-4.87
29,2002-05-31,4.28,-5.25,7414.364903584245,2.94358,4.012165762535686e-06,-6.17,0.0338,-6.17,-5.25
30,2002-06-30,4.26,-12.73,11191.302279859683,2.40015,-1.2197163702134424e-05,-26.67,0.0491,-26.67,-12.73
31,2002-07-31,4.27,-3.77,14003.156427555492,2.1202,-1.0768332580171013e-05,-11.66,0.0395,-11.66,-3.77
32,2002-08-31,4.28,1.76,10535.268754346876,2.36721,3.7035128570596584e-06,11.65,0.0292,11.65,1.76
33,2002-09-30,4.28,-12.08,9937.440602012679,1.81143,-1.259820608982784e-05,-23.48,0.0258,-23.48,-12.08
34,2002-10-31,4.28,2.13,20429.66621825293,1.90818,-2.5327776937247756e-07,5.34,0.0528,5.34,2.13
35,2002-11-30,4.28,8.38,15932.721568722649,2.23959,3.0593132260885306e-06,18.13,0.0323,18.13,8.38
36,2002-12-31,4.52,-13.23,10385.229433995293,1.79085,-1.600293044341827e-06,-20.04,0.0266,-20.04,-13.23
37,2003-01-31,4.34,-5.82,11227.043818606762,1.74058,-1.624040661749857e-05,-12.53,0.0273,-12.53,-5.82
