,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,9400,17800,11776,8700,28100,14937,7510,11100,10072,9010,16.05,4.21,-28.1,-12.56,33.77,623888,0.0578,0.1038,0.0502,0.0709,4.79,16.05
1,2000-01-31,13300,13300,11733,10600,28100,14341,7510,13300,12480,11600,41.49,62.99,19.82,17.7,73.85,1261680,0.0624,0.0756,0.0521,0.0791,4.78,41.49
2,2000-02-29,15650,18100,15413,12750,28100,14276,7510,17700,16480,15050,18.56,95.63,56.5,-9.54,139.56,778224,0.0688,0.0822,0.0559,0.0866,5.07,18.56
3,2000-03-31,11650,16800,14018,11650,28100,14050,7510,13600,12760,11650,-22.3,29.37,38.19,-10.91,45.81,235618,0.0697,0.0339,0.0567,0.064,5.05,-22.3
4,2000-04-30,9600,11950,10252,9170,28100,13479,7510,9950,9594,9200,-26.32,-24.09,22.8,-3.81,1.55,189286,0.0708,0.0528,0.0581,0.0613,5.06,-26.32
5,2000-05-31,9600,10550,9383,7600,28100,12354,7510,9600,8940,8600,0.0,-35.97,21.76,26.32,-10.69,250550,0.0721,0.0625,0.0585,0.0527,5.12,0.0
6,2000-06-30,9530,12850,10563,9460,27650,11212,7510,10900,10248,9460,16.78,-12.34,16.32,4.75,-21.05,350660,0.0629,0.0557,0.0603,0.0594,5.16,16.78
7,2000-07-31,8710,10500,9472,8710,18100,10841,7510,9300,8946,8710,-8.6,-0.27,-24.86,-1.36,-9.97,126320,0.0579,0.0349,0.0599,0.0548,5.13,-8.6
8,2000-08-31,8800,9280,8895,8450,18100,10682,7510,9060,8952,8800,1.03,0.76,-35.48,-3.51,6.28,95836,0.0472,0.0195,0.0589,0.0391,5.12,1.03
9,2000-09-30,10450,10450,9482,8700,18100,10703,7510,10450,9946,9520,15.34,10.47,-8.47,13.59,34.72,565040,0.0476,0.0383,0.0594,0.0322,5.09,15.34
10,2000-10-31,9350,11200,9836,9080,18100,10864,7600,9700,9496,9350,-10.53,7.35,7.06,0.11,31.47,324742,0.0451,0.0323,0.059,0.0333,5.37,-10.53
11,2000-11-30,9450,10600,10067,9450,18100,10943,7600,10300,9910,9450,0.75,5.0,15.8,-4.64,31.74,211754,0.037,0.0281,0.0576,0.0346,5.32,0.75
12,2000-12-31,8030,10050,9237,8030,18100,10735,7600,9100,8554,8030,-20.1,-18.81,-19.02,-11.76,-9.67,212724,0.0312,0.0225,0.0508,0.03,6.08,-20.1
13,2001-01-31,9490,9660,9211,8030,18100,10549,7600,9500,9402,9310,18.18,1.5,8.96,-0.11,-18.13,242230,0.0302,0.029,0.0461,0.0272,5.27,18.18
14,2001-02-28,11000,11000,10237,9360,17300,10117,7600,11000,10660,10400,18.15,9.45,22.91,1.38,-16.14,390852,0.0303,0.0215,0.0403,0.0258,5.06,18.15
15,2001-03-31,9450,11300,10451,9450,12850,9774,7600,10700,10310,9450,-14.09,17.68,-9.57,-8.7,-13.08,427672,0.0292,0.0319,0.0394,0.0281,4.96,-14.09
16,2001-04-30,9600,9600,9172,8780,12850,9693,7600,9600,9470,9320,1.59,2.35,2.35,3.78,9.92,218236,0.0257,0.0166,0.0366,0.0247,5.01,1.59
17,2001-05-31,14200,14200,10695,10000,14200,9805,8030,14200,11980,10650,47.92,29.09,50.26,37.86,62.59,1205798,0.0292,0.041,0.0344,0.033,5.01,47.92
18,2001-06-30,12700,14200,12773,11800,14200,9981,8030,13500,12930,12700,11.4,24.51,58.16,-2.31,34.25,273712,0.0315,0.0418,0.0316,0.0353,4.99,11.4
19,2001-07-31,14050,14350,13228,12550,14350,10305,8030,14050,13350,12850,10.63,46.35,48.05,8.08,61.31,167324,0.0332,0.0336,0.0315,0.0394,4.77,10.63
20,2001-08-31,14050,16250,14763,13800,16250,10828,8030,16250,15180,14050,0.0,-1.06,27.73,-12.73,59.66,329584,0.0341,0.0294,0.032,0.0341,4.54,0.0
21,2001-09-30,14000,14550,13790,12000,16250,11162,8030,14150,13850,13700,-12.23,9.8,30.84,-1.75,41.27,97978,0.0356,0.0444,0.0326,0.0358,4.0,-12.23
22,2001-10-31,15400,15950,14880,13950,16250,11577,8030,15950,15350,14950,10.0,9.61,60.42,3.7,64.71,160626,0.0362,0.0221,0.0313,0.0328,4.02,10.0
