,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,21539.005461393037,0.37738,-6.621034357127009e-07,0.38,0.0502,0.38,11.18
1,2000-01-31,4.78,-8.41,12592.23407878422,0.25529,-1.2880575275997251e-05,-30.74,0.0511,-30.74,-8.41
2,2000-02-29,5.07,-13.36,9726.067055555415,0.18125,7.243586064666011e-07,-29.49,0.0584,-29.49,-13.36
3,2000-03-31,5.05,4.71,11156.377240676724,0.19033,-5.712357156836531e-06,5.0,0.0328,5.0,4.71
4,2000-04-30,5.06,-17.96,11451.021507602152,0.187,8.871449824895129e-07,-4.77,0.057,-4.77,-17.96
5,2000-05-31,5.12,1.68,11405.9742408728,0.1456,-1.2246193634271404e-05,-22.13,0.0755,-22.13,1.68
6,2000-06-30,5.16,12.61,34524.88693648279,0.16043,-1.0289106875230476e-06,13.7,0.0849,13.7,12.61
7,2000-07-31,5.13,-14.44,32007.482278278556,0.16768,5.105061213458929e-06,4.52,0.059,4.52,-14.44
8,2000-08-31,5.12,-3.14,7257.139976362831,0.18188,6.0373014479695915e-06,8.47,0.028,8.47,-3.14
9,2000-09-30,5.09,-17.36,5742.564097337982,0.13866,-8.956994139512265e-06,-28.28,0.0435,-28.28,-17.36
10,2000-10-31,5.37,-16.2,10076.233078345043,0.11296,-3.6369809631099704e-06,-18.53,0.0391,-18.53,-16.2
11,2000-11-30,5.32,-0.81,6870.586782783639,0.13966,-3.2656727887778196e-07,29.13,0.0249,29.13,-0.81
12,2000-12-31,6.08,-4.36,5041.490038867984,0.13482,-1.4926671751764971e-05,-1.25,0.0333,-1.25,-4.36
13,2001-01-31,5.27,23.09,14076.992814748257,0.1574,7.539687046933224e-06,40.63,0.0649,40.63,23.09
14,2001-02-28,5.06,-7.49,4551.651711338691,0.13925,7.102680396411693e-06,-10.99,0.0349,-10.99,-7.49
15,2001-03-31,4.96,-9.68,2430.6355259773018,0.1289,1.1445883964945106e-05,-7.45,0.0274,-7.45,-9.68
16,2001-04-30,5.01,11.19,5153.776368723407,0.15787,1.2726452843516203e-05,22.49,0.0258,22.49,11.19
17,2001-05-31,5.01,5.02,11307.721176944398,0.21467,1.3444039164005442e-05,35.97,0.0406,35.97,5.02
18,2001-06-30,4.99,-7.17,7875.0603696324715,0.2427,5.363313809192614e-06,7.85,0.0269,7.85,-7.17
19,2001-07-31,4.77,-8.5,10700.956047963276,0.20737,-1.858302919062755e-07,-14.56,0.0404,-14.56,-8.5
