,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,15453.814759848894,0.23442,1.5219813170245615e-07,-14.43,0.0713,-14.43,11.18
1,2000-01-31,4.78,-8.41,5568.220692021172,0.23087,7.279034115301396e-07,10.04,0.0669,10.04,-8.41
2,2000-02-29,5.07,-13.36,6090.4741552695095,0.22917,-5.674193318024377e-06,-0.73,0.0494,-0.73,-13.36
3,2000-03-31,5.05,4.71,8054.928178837005,0.23087,-1.0399455058129435e-06,0.74,0.0658,0.74,4.71
4,2000-04-30,5.06,-17.96,3788.261524344165,0.20387,-1.0045406185880387e-06,-21.94,0.0346,-21.94,-17.96
5,2000-05-31,5.12,1.68,12933.766813609132,0.18611,-1.8177840190304508e-06,-8.68,0.0842,-8.68,1.68
6,2000-06-30,5.16,12.61,11209.870473985466,0.17346,-8.768292455705986e-06,-3.74,0.0502,-3.74,12.61
7,2000-07-31,5.13,-14.44,9042.306389008687,0.17102,-2.2859568492428493e-07,-1.46,0.0405,-1.46,-14.44
8,2000-08-31,5.12,-3.14,4202.980795882004,0.16518,-6.209269954720148e-07,-3.35,0.0199,-3.35,-3.14
9,2000-09-30,5.09,-17.36,107606.33264520449,0.20727,2.2647068788619236e-07,22.39,0.0739,22.39,-17.36
10,2000-10-31,5.37,-16.2,32395.271160062253,0.16835,-2.3334587523418396e-07,-18.7,0.0381,-18.7,-16.2
11,2000-11-30,5.32,-0.81,29204.47221437051,0.21384,-7.089213221395856e-07,28.28,0.0479,28.28,-0.81
12,2000-12-31,6.08,-4.36,93122.52713312801,0.20557,-5.207041554386436e-07,-12.54,0.0931,-12.54,-4.36
13,2001-01-31,5.27,23.09,31194.26752040529,0.22819,4.807048300835414e-06,29.1,0.0485,29.1,23.09
14,2001-02-28,5.06,-7.49,22152.17297850563,0.24409,5.4892480240310425e-06,16.21,0.0253,16.21,-7.49
15,2001-03-31,4.96,-9.68,7596.619992716679,0.20268,1.884416285362945e-06,-16.91,0.0194,-16.91,-9.68
16,2001-04-30,5.01,11.19,3027.8676007175063,0.20121,-1.769250506257823e-07,-0.71,0.0191,-0.71,11.19
17,2001-05-31,5.01,5.02,14093.986479479918,0.31646,7.363080600862261e-06,57.19,0.0371,57.19,5.02
18,2001-06-30,4.99,-7.17,9986.480549052307,0.3129,-5.5075902783163604e-08,15.2,0.0364,15.2,-7.17
19,2001-07-31,4.77,-8.5,3713.2113903154805,0.315,2.5671182116341632e-05,0.69,0.0286,0.69,-8.5
20,2001-08-31,4.54,0.66,6000.1902756508425,0.40619,2.2916423365849924e-05,28.97,0.0386,28.97,0.66
21,2001-09-30,4.0,-17.28,3971.1726928006838,0.33884,-5.640414497842228e-06,-23.28,0.0478,-23.28,-17.28
22,2001-10-31,4.02,12.78,6970.892466194462,0.38883,-6.115578013847665e-06,14.74,0.0226,14.74,12.78
23,2001-11-30,4.04,20.45,12332.985689072235,0.4476,1.1529720329730487e-05,15.73,0.0524,15.73,20.45
24,2001-12-31,4.01,10.41,7219.4155638397015,0.40054,-6.71344654560019e-06,-6.9,0.0279,-6.9,10.41
25,2002-01-31,3.98,6.92,6982.570747297196,0.32064,-6.003904073609661e-06,-4.16,0.0187,-4.16,6.92
26,2002-02-28,4.01,10.36,7695.426495334251,0.34546,-4.994825388961138e-06,9.81,0.0205,9.81,10.36
27,2002-03-31,4.0,8.98,18796.185126962293,0.39753,-6.385761056156138e-06,15.06,0.0353,15.06,8.98
28,2002-04-30,4.04,-4.87,13443.19656059145,0.37516,2.576052654718367e-06,-5.63,0.0473,-5.63,-4.87
29,2002-05-31,4.28,-5.25,4343.350336820673,0.31994,6.85197627616273e-06,-14.68,0.0252,-14.68,-5.25
30,2002-06-30,4.26,-12.73,3109.55248133509,0.28919,-2.1418173392817747e-05,-17.01,0.0326,-17.01,-12.73
31,2002-07-31,4.27,-3.77,2374.054540736897,0.32676,1.2559478880511798e-05,12.97,0.0175,12.97,-3.77
32,2002-08-31,4.28,1.76,2803.8978372375864,0.30072,1.1037123666300783e-05,-7.45,0.021,-7.45,1.76
33,2002-09-30,4.28,-12.08,1845.2706635622817,0.27836,-8.314097126228949e-07,-7.44,0.0192,-7.44,-12.08
34,2002-10-31,4.28,2.13,3089.7029298336497,0.2843,2.002704709870328e-07,2.17,0.02,2.17,2.13
35,2002-11-30,4.28,8.38,2288.948872529129,0.2801,-1.1430021328482509e-05,-3.54,0.0081,-3.54,8.38
36,2002-12-31,4.52,-13.23,3785.7303481434283,0.26141,-4.487769348708497e-06,-6.7,0.026,-6.7,-13.23
37,2003-01-31,4.34,-5.82,1342.9330087572318,0.2301,0.0,-3.7,0.0104,-3.7,-5.82
38,2003-02-28,4.27,-3.15,1647.1670737193906,0.2456,2.539383019280757e-05,6.47,0.0163,6.47,-3.15
39,2003-03-31,4.27,-6.59,1833.7065324087268,0.24113,5.328027918389364e-05,-1.8,0.0147,-1.8,-6.59
40,2003-04-30,4.26,12.34,3385.175127615415,0.28379,9.479941132623612e-06,17.39,0.0202,17.39,12.34
41,2003-05-31,4.01,5.34,1497.394257588187,0.27101,1.262933959943368e-05,-4.48,0.0106,-4.48,5.34
42,2003-06-30,4.1,6.13,1812.8178256342812,0.2766,8.468322571601194e-06,2.04,0.0108,2.04,6.13
43,2003-07-31,3.75,7.08,1601.5401810456308,0.28155,1.699865120863526e-05,1.8,0.0164,1.8,7.08
44,2003-08-31,3.72,5.24,1323.772172873713,0.27165,-1.322333722023659e-05,-1.8,0.0117,-1.8,5.24
45,2003-09-30,3.77,-8.24,1855.0572627250501,0.26829,-2.7452803030040268e-05,-1.22,0.0111,-1.22,-8.24
46,2003-10-31,3.84,13.28,975.8857419176568,0.26893,-9.417222332549572e-06,0.21,0.0034,0.21,13.28
47,2003-11-30,3.78,3.06,1241.5426846312964,0.26334,-4.652487768898072e-05,-2.86,0.0057,-2.86,3.06
48,2003-12-31,3.97,1.54,1979.2603375298459,0.27388,7.689796984137345e-06,3.99,0.0125,3.99,1.54
49,2004-01-31,3.78,5.4,1450.047183424542,0.2326,1.362738185803677e-05,-0.2,0.0043,-0.2,5.4
50,2004-02-29,3.78,2.57,5362.851658715189,0.21845,1.3209784949071533e-06,-6.26,0.0148,-6.26,2.57
51,2004-03-31,3.74,0.05,747.4083457092106,0.21845,-1.2963358147302355e-06,0.0,0.0063,0.0,0.05
